Date,Timestamp,Open,High,Low,Close,Volume
20230104,03:15:00,1844.648,1845.038,1843.287,1844.275,0.456620000128169
20230104,03:30:00,1844.255,1845.265,1843.895,1844.855,0.194939995402819
20230104,03:45:00,1844.865,1845.978,1844.665,1845.685,0.189209996489808
20230104,04:00:00,1845.675,1847.055,1845.048,1845.738,0.255519998303498
20230104,04:15:00,1845.738,1846.275,1845.275,1845.558,0.320350001144106
20230104,04:30:00,1845.558,1845.858,1845.025,1845.635,0.104119998213719
20230104,04:45:00,1845.645,1845.675,1845.077,1845.407,0.157299996601068
20230104,05:00:00,1845.415,1846.395,1845.308,1845.635,0.0706699985894375
20230104,05:15:00,1845.645,1846.558,1845.485,1845.675,0.179529997505597
20230104,05:30:00,1845.707,1846.208,1845.458,1846.208,0.201109999703476
20230104,05:45:00,1846.208,1846.665,1845.545,1846.457,0.321480000769952
20230104,06:00:00,1846.448,1846.965,1845.475,1845.905,0.379809995793039
20230104,06:15:00,1845.915,1846.275,1844.705,1844.775,0.11960999724397
20230104,06:30:00,1844.785,1845.405,1844.605,1845.405,0.185889995380421
20230104,06:45:00,1845.415,1846.825,1845.075,1846.178,0.330709997127997
20230104,07:00:00,1846.178,1847.505,1845.658,1847.385,0.261989997074124
20230104,07:15:00,1847.435,1848.888,1846.988,1848.385,0.40212999835785
20230104,07:30:00,1848.405,1848.435,1845.818,1846.587,0.296029996243306
20230104,07:45:00,1846.587,1848.135,1846.217,1847.875,0.388849994895281
20230104,08:00:00,1847.815,1851.955,1847.295,1851.025,0.614289984849165
20230104,08:15:00,1851.045,1853.195,1850.565,1852.848,0.590039991540834
20230104,08:30:00,1852.848,1858.148,1852.757,1857.658,0.651339990930865
20230104,08:45:00,1857.665,1858.465,1854.745,1858.175,0.552159988626954
20230104,09:00:00,1858.165,1859.958,1856.848,1859.385,0.913419992473791
20230104,09:15:00,1859.395,1864.445,1859.395,1863.728,0.691449990365072
20230104,09:30:00,1863.728,1865.035,1860.058,1860.655,0.712079995078966
20230104,09:45:00,1860.625,1861.485,1859.105,1859.778,0.424669993881253
20230104,10:00:00,1859.778,1860.355,1858.825,1860.015,0.498659990902524
20230104,10:15:00,1860.007,1861.648,1859.845,1861.538,0.291729994874913
20230104,10:30:00,1861.518,1862.255,1859.815,1860.785,0.331469994096551
20230104,10:45:00,1860.775,1862.035,1860.278,1860.515,0.217289995009196
20230104,11:00:00,1860.535,1861.428,1860.165,1860.455,0.329129995094263
20230104,11:15:00,1860.405,1861.035,1857.605,1857.925,0.311789995001163
20230104,11:30:00,1857.935,1859.225,1857.555,1858.218,0.251169996190583
20230104,11:45:00,1858.225,1859.185,1857.615,1858.765,0.361529997579055
20230104,12:00:00,1858.755,1861.945,1857.755,1861.935,0.237609994102968
20230104,12:15:00,1861.925,1862.785,1860.025,1860.128,0.242319995522848
20230104,12:30:00,1860.128,1860.185,1858.055,1858.258,0.341729995314381
20230104,12:45:00,1858.257,1860.608,1858.015,1859.978,0.329319996424601
20230104,13:00:00,1859.985,1860.258,1858.088,1858.178,0.712520000175573
20230104,13:15:00,1858.178,1859.115,1854.595,1855.045,0.37216999521479
20230104,13:30:00,1855.065,1855.615,1852.985,1853.645,0.490089991610148
20230104,13:45:00,1853.635,1854.265,1852.988,1853.515,0.321079995614127
20230104,14:00:00,1853.535,1854.635,1852.695,1853.567,0.459189989167498
20230104,14:15:00,1853.528,1859.535,1852.905,1859.085,0.641209989451454
20230104,14:30:00,1859.095,1862.298,1858.525,1861.665,1.10462999503943
20230104,14:45:00,1861.685,1862.565,1858.995,1859.995,0.630909991450608
20230104,15:00:00,1859.915,1860.475,1856.908,1859.935,1.20556999220571
20230104,15:15:00,1859.935,1860.835,1857.295,1857.875,0.501949991768925
20230104,15:30:00,1857.905,1859.745,1855.965,1858.525,0.692919984736363
20230104,15:45:00,1858.525,1858.705,1855.265,1856.877,0.689139985799557
20230104,16:00:00,1856.725,1857.895,1848.898,1850.055,1.74098995888198
20230104,16:15:00,1850.038,1857.067,1848.918,1856.308,1.24623997411982
20230104,16:30:00,1856.247,1857.588,1853.308,1857.037,1.35796998173464
20230104,16:45:00,1857.018,1858.298,1856.478,1857.617,2.59221998024441
20230104,17:00:00,1857.638,1859.748,1855.948,1859.008,2.31028996511304
20230104,17:15:00,1859.008,1859.398,1856.335,1856.505,0.9480999889347
20230104,17:30:00,1856.525,1859.605,1856.475,1859.435,0.315829992614454
20230104,17:45:00,1859.435,1860.295,1857.205,1858.485,0.313479992575594
20230104,18:00:00,1858.485,1859.945,1857.915,1858.185,0.285379994442337
20230104,18:15:00,1858.185,1858.195,1855.195,1855.895,0.474249995037098
20230104,18:30:00,1855.905,1856.825,1854.195,1854.465,0.389659993263194
20230104,18:45:00,1854.465,1854.805,1850.055,1850.405,0.42559999084915
20230104,19:00:00,1850.395,1853.045,1849.755,1852.295,0.422259991668398
20230104,19:15:00,1852.315,1853.205,1851.458,1852.765,0.268109995333361
20230104,19:30:00,1852.745,1852.825,1850.065,1851.245,0.20172999514034
20230104,19:45:00,1851.245,1853.845,1849.977,1850.427,0.515339991339715
20230104,20:00:00,1850.177,1852.485,1846.938,1850.355,2.34133995753655
20230104,20:15:00,1850.295,1852.165,1850.145,1850.798,0.514489988578134
20230104,20:30:00,1850.708,1852.518,1849.968,1851.235,0.99485999965691
20230104,20:45:00,1851.208,1852.365,1850.625,1852.335,0.362229993290384
20230104,21:00:00,1852.325,1852.535,1851.195,1852.225,0.226419995407923
20230104,21:15:00,1852.225,1854.798,1851.855,1853.848,0.24885999673279
20230104,21:30:00,1853.828,1854.298,1851.605,1851.925,0.435269997891737
20230104,21:45:00,1851.898,1855.648,1851.845,1855.198,0.44395999785047
20230104,22:00:00,1855.198,1857.048,1854.848,1856.218,0.336210001565632
20230104,22:15:00,1856.218,1856.218,1854.705,1854.795,0.166600000331528
20230104,22:30:00,1854.748,1855.048,1853.658,1853.658,0.082600000227103
20230104,22:45:00,1853.658,1854.398,1853.548,1853.798,0.119979999566567
20230105,00:00:00,1854.147,1855.047,1853.907,1855.015,0.218949996939045
20230105,00:15:00,1855.025,1856.398,1855.025,1856.205,0.0819099979562452
20230105,00:30:00,1856.195,1856.955,1856.125,1856.245,0.0889899977482855
20230105,00:45:00,1856.235,1856.365,1854.588,1854.648,0.102569998809486
20230105,01:00:00,1854.615,1854.895,1853.827,1854.115,0.118179997851257
20230105,01:15:00,1854.098,1856.255,1854.075,1856.125,0.105559997522505
20230105,01:30:00,1856.125,1856.145,1854.415,1854.525,0.157339996934752
20230105,01:45:00,1854.535,1856.035,1854.465,1855.055,0.133539997332264
20230105,02:00:00,1855.045,1857.095,1854.895,1855.895,0.236439994827379
20230105,02:15:00,1855.935,1858.058,1855.485,1857.358,0.227969995685271
20230105,02:30:00,1857.355,1857.905,1856.465,1857.355,0.163359996193321
20230105,02:45:00,1857.365,1858.875,1857.365,1858.725,0.190319996821927
20230105,03:00:00,1858.745,1858.745,1854.605,1855.135,0.300859994342318
20230105,03:15:00,1855.115,1855.625,1853.388,1853.765,0.394489990270813
20230105,03:30:00,1853.775,1855.265,1853.775,1855.135,0.161949996036128
20230105,03:45:00,1855.125,1856.845,1854.775,1856.775,0.151479996318812
20230105,04:00:00,1856.755,1856.888,1855.068,1855.178,0.360939999867696
20230105,04:15:00,1855.158,1855.438,1854.405,1854.675,0.229599997372134
20230105,04:30:00,1854.695,1856.335,1854.665,1855.605,0.114099997124868
20230105,04:45:00,1855.585,1855.865,1853.195,1853.205,0.122179997211788
20230105,05:00:00,1853.225,1853.445,1850.975,1850.975,0.185229995317059
20230105,05:15:00,1850.945,1851.525,1850.855,1851.505,0.123199996902258
20230105,05:30:00,1851.505,1851.535,1850.097,1851.415,0.09025999782898
20230105,05:45:00,1851.405,1851.975,1851.025,1851.898,0.0960299976577517
20230105,06:00:00,1851.838,1852.645,1851.295,1852.415,0.120229997075512
20230105,06:15:00,1852.368,1852.368,1850.695,1851.075,0.117319997094455
20230105,06:30:00,1851.075,1853.375,1850.495,1852.665,0.186339995460003
20230105,06:45:00,1852.655,1852.785,1851.865,1852.465,0.338429993629688
20230105,07:00:00,1852.475,1855.265,1852.175,1855.205,0.3727399946074
20230105,07:15:00,1855.215,1855.595,1853.735,1853.955,0.158079996355809
20230105,07:30:00,1853.975,1854.045,1853.075,1853.075,0.119989997154335
20230105,07:45:00,1853.065,1853.275,1850.498,1850.625,0.203339995321585
20230105,08:00:00,1850.615,1853.198,1850.355,1853.108,0.414359996895655
20230105,08:15:00,1853.108,1854.365,1852.655,1853.998,0.456189996024477
20230105,08:30:00,1853.988,1854.998,1852.208,1852.258,0.787409999276861
20230105,08:45:00,1852.208,1852.345,1847.798,1849.265,0.604229994030902
20230105,09:00:00,1849.255,1850.335,1844.975,1846.975,0.610869986281614
20230105,09:15:00,1846.965,1848.958,1845.065,1847.805,0.683149985532509
20230105,09:30:00,1847.815,1848.105,1844.505,1844.735,0.33651999180438
20230105,09:45:00,1844.715,1846.955,1843.725,1846.325,0.371199992892798
20230105,10:00:00,1846.335,1847.635,1844.575,1847.635,0.256779993855162
20230105,10:15:00,1847.625,1849.375,1847.485,1848.895,0.255279993943986
20230105,10:30:00,1848.915,1850.435,1848.915,1849.095,0.252429994172417
20230105,10:45:00,1849.115,1849.975,1847.275,1848.435,0.351169997258694
20230105,11:00:00,1848.465,1849.425,1847.415,1848.385,0.230669995216886
20230105,11:15:00,1848.365,1850.965,1848.345,1848.708,0.232979995285859
20230105,11:30:00,1848.718,1851.048,1847.868,1850.038,0.3811999962345
20230105,11:45:00,1850.038,1850.078,1848.305,1848.915,0.250659997269395
20230105,12:00:00,1848.935,1849.975,1847.485,1849.825,0.220789994797087
20230105,12:15:00,1849.835,1850.745,1848.075,1848.145,0.377149993786588
20230105,12:30:00,1848.165,1848.195,1846.045,1846.245,0.196139995139674
20230105,12:45:00,1846.255,1848.105,1846.075,1846.165,0.299169995021657
20230105,13:00:00,1846.138,1847.065,1845.165,1847.065,0.454619997239206
20230105,13:15:00,1847.025,1848.705,1845.885,1847.925,0.579109997619526
20230105,13:30:00,1847.945,1848.265,1846.085,1846.375,0.230539995536674
20230105,13:45:00,1846.385,1846.455,1844.645,1845.305,0.311039993859595
20230105,14:00:00,1845.285,1848.275,1845.215,1845.887,0.743329991266364
20230105,14:15:00,1845.888,1846.327,1841.707,1844.277,2.56673995865276
20230105,14:30:00,1844.287,1846.278,1841.005,1842.315,1.2662799685495
20230105,14:45:00,1842.325,1842.325,1832.958,1834.735,0.802459982587607
20230105,15:00:00,1834.695,1836.215,1831.315,1836.095,0.699359985082992
20230105,15:15:00,1836.105,1836.665,1833.825,1835.958,0.447519990353612
20230105,15:30:00,1836.058,1837.775,1834.155,1835.498,1.24803998220887
20230105,15:45:00,1835.467,1837.298,1833.255,1834.248,2.33868995757075
20230105,16:00:00,1834.358,1836.285,1831.485,1832.945,1.31168998374778
20230105,16:15:00,1832.998,1832.998,1828.017,1828.945,0.795839985570638
20230105,16:30:00,1828.975,1829.465,1824.995,1827.425,0.805229989811778
20230105,16:45:00,1827.455,1828.948,1826.425,1826.725,0.726809992556809
20230105,17:00:00,1826.758,1830.965,1825.528,1830.815,0.826759996009059
20230105,17:15:00,1830.795,1831.755,1828.748,1831.428,0.760839997194125
20230105,17:30:00,1831.425,1831.905,1829.835,1830.755,0.440409993578214
20230105,17:45:00,1830.798,1831.408,1829.608,1830.538,1.02317999846127
20230105,18:00:00,1830.588,1832.415,1829.568,1831.358,0.446319995578961
20230105,18:15:00,1831.365,1833.547,1830.975,1832.898,0.474689990296611
20230105,18:30:00,1832.898,1833.985,1832.465,1833.738,0.292439996846952
20230105,18:45:00,1833.788,1834.135,1833.438,1833.768,0.377589994546724
20230105,19:00:00,1833.768,1834.327,1832.598,1832.598,0.719029984829831
20230105,19:15:00,1832.598,1837.325,1832.095,1835.345,0.766419984138338
20230105,19:30:00,1835.355,1837.105,1835.075,1836.677,0.394149992091116
20230105,19:45:00,1836.657,1837.008,1835.705,1835.787,0.871099980067811
20230105,20:00:00,1835.795,1836.335,1834.098,1834.225,0.27079999318812
20230105,20:15:00,1834.225,1834.505,1832.635,1832.635,0.206409995415015
20230105,20:30:00,1832.655,1834.705,1832.515,1834.685,0.147559996868949
20230105,20:45:00,1834.715,1835.465,1834.205,1834.205,0.118599997658748
20230105,21:00:00,1834.225,1834.225,1832.148,1832.738,0.367810000883765
20230105,21:15:00,1832.798,1833.705,1831.775,1833.165,0.270520000049146
20230105,21:30:00,1833.185,1833.925,1832.355,1833.865,0.162249997913023
20230105,21:45:00,1833.845,1833.998,1832.618,1832.875,0.374170001057792
20230105,22:00:00,1833.025,1833.695,1833.025,1833.118,0.203010001598159
20230105,22:15:00,1833.118,1833.658,1832.668,1832.768,0.1635400007508
20230105,22:30:00,1832.768,1833.068,1832.478,1833.048,0.0649699999048607
20230105,22:45:00,1832.968,1833.148,1832.248,1832.648,0.117400000002817
20230106,00:00:00,1830.042,1832.948,1830.032,1831.965,0.182009997355635
20230106,00:15:00,1831.965,1832.735,1831.765,1832.475,0.0659499985486036
20230106,00:30:00,1832.475,1832.585,1831.995,1832.035,0.0475199987995438
20230106,00:45:00,1832.055,1833.075,1832.025,1832.725,0.0470399988116696
20230106,01:00:00,1832.715,1832.785,1831.198,1831.745,0.0960599979152903
20230106,01:15:00,1831.765,1833.155,1831.598,1833.155,0.0623199986148393
20230106,01:30:00,1833.165,1834.625,1832.915,1834.455,0.0911599977989681
20230106,01:45:00,1834.445,1834.735,1833.845,1834.295,0.114039997264626
20230106,02:00:00,1834.315,1834.915,1833.128,1833.255,0.252349994130782
20230106,02:15:00,1833.235,1833.745,1832.255,1833.125,0.147229997441173
20230106,02:30:00,1833.115,1834.605,1832.745,1834.535,0.157139996183105
20230106,02:45:00,1834.525,1836.095,1834.385,1835.375,0.164669995938311
20230106,03:00:00,1835.395,1838.805,1835.395,1838.615,0.231849994393997
20230106,03:15:00,1838.605,1840.235,1838.578,1839.525,0.292729996173875
20230106,03:30:00,1839.535,1839.605,1837.608,1838.388,0.364279992994852
20230106,03:45:00,1838.478,1838.725,1837.705,1838.125,0.150339997620904
20230106,04:00:00,1838.278,1840.405,1838.065,1840.385,0.357649995406973
20230106,04:15:00,1840.405,1840.755,1839.455,1840.205,0.160329996448127
20230106,04:30:00,1840.195,1840.755,1839.045,1839.365,0.287189994662185
20230106,04:45:00,1839.385,1839.865,1839.088,1839.245,0.219809998234268
20230106,05:00:00,1839.235,1839.915,1838.685,1839.835,0.0860799979418516
20230106,05:15:00,1839.875,1840.575,1839.725,1840.398,0.0665599988860777
20230106,05:30:00,1840.398,1840.455,1839.065,1839.275,0.195120000018505
20230106,05:45:00,1839.305,1839.365,1837.908,1837.925,0.177929997749743
20230106,06:00:00,1837.908,1838.025,1835.875,1836.895,0.296099998420686
20230106,06:15:00,1836.885,1837.355,1836.315,1836.525,0.0780099980329396
20230106,06:30:00,1836.637,1837.995,1836.077,1837.775,0.43837999428797
20230106,06:45:00,1837.815,1837.835,1835.575,1836.995,0.571689989053993
20230106,07:00:00,1836.975,1839.655,1836.895,1838.715,0.243679995925049
20230106,07:15:00,1838.725,1839.105,1838.395,1838.525,0.195469997357577
20230106,07:30:00,1838.525,1839.705,1838.167,1839.498,0.257919997864519
20230106,07:45:00,1839.455,1839.595,1838.555,1838.658,0.286139998133876
20230106,08:00:00,1838.658,1840.495,1838.558,1838.778,0.676799983484671
20230106,08:15:00,1838.807,1839.145,1837.305,1837.455,0.208809995208867
20230106,08:30:00,1837.415,1838.315,1836.585,1837.975,0.284319995887927
20230106,08:45:00,1837.985,1839.235,1837.795,1838.235,0.25986999606539
20230106,09:00:00,1838.248,1839.708,1837.765,1838.748,0.707499999916763
20230106,09:15:00,1838.748,1840.445,1837.565,1837.565,0.391019997870899
20230106,09:30:00,1837.605,1838.565,1836.815,1838.535,0.384829997055931
20230106,09:45:00,1838.535,1838.745,1836.655,1837.025,0.195329996058717
20230106,10:00:00,1837.005,1837.345,1835.235,1835.955,0.240909996064147
20230106,10:15:00,1835.965,1836.425,1833.165,1836.055,0.396279994543875
20230106,10:30:00,1836.045,1836.275,1834.175,1834.385,0.222359995532315
20230106,10:45:00,1834.415,1835.575,1833.885,1835.415,0.202139995992184
20230106,11:00:00,1835.435,1835.745,1834.365,1835.665,0.346439997272682
20230106,11:15:00,1835.675,1836.455,1833.985,1834.565,0.320889996743063
20230106,11:30:00,1834.698,1837.815,1834.385,1836.858,0.243519997005933
20230106,11:45:00,1836.868,1837.605,1836.418,1836.575,0.271019998108386
20230106,12:00:00,1836.565,1838.105,1836.535,1837.555,0.281059997112607
20230106,12:15:00,1837.575,1839.798,1837.375,1839.645,0.175499996796134
20230106,12:30:00,1839.665,1839.915,1836.495,1837.355,0.265069996705279
20230106,12:45:00,1837.345,1837.615,1835.795,1836.565,0.180559995656949
20230106,13:00:00,1836.595,1837.355,1834.655,1836.285,0.293109993770486
20230106,13:15:00,1836.325,1837.255,1835.955,1836.935,0.257009996566921
20230106,13:30:00,1836.925,1837.615,1835.015,1836.335,0.36862999490404
20230106,13:45:00,1836.315,1836.888,1835.818,1836.228,0.560239998128964
20230106,14:00:00,1836.288,1837.685,1834.985,1837.358,0.660789992121863
20230106,14:15:00,1837.358,1837.858,1834.518,1835.527,1.05818999001349
20230106,14:30:00,1835.515,1849.475,1834.477,1847.648,2.32853996129415
20230106,14:45:00,1847.685,1852.475,1847.385,1851.635,1.48403997975402
20230106,15:00:00,1851.625,1852.498,1845.565,1847.135,1.61458998192393
20230106,15:15:00,1847.135,1847.905,1843.317,1845.785,0.939479983979254
20230106,15:30:00,1845.808,1848.795,1840.945,1841.535,1.46795998379821
20230106,15:45:00,1841.515,1844.835,1840.575,1843.408,0.928669985121815
20230106,16:00:00,1843.435,1861.025,1843.435,1858.618,3.23086993372999
20230106,16:15:00,1858.658,1861.985,1857.235,1857.555,1.1520099752961
20230106,16:30:00,1857.545,1863.015,1857.455,1861.398,1.23377997189527
20230106,16:45:00,1861.398,1863.085,1861.325,1862.225,0.708099986251909
20230106,17:00:00,1862.225,1864.218,1861.865,1862.008,0.931819983568857
20230106,17:15:00,1862.007,1862.275,1859.947,1860.288,0.704189989031875
20230106,17:30:00,1860.288,1861.848,1859.747,1860.627,1.1670399869472
20230106,17:45:00,1860.677,1864.015,1860.677,1863.295,0.578249990183394
20230106,18:00:00,1863.295,1864.878,1862.817,1863.075,0.511889991481439
20230106,18:15:00,1863.048,1863.105,1861.118,1861.508,0.58577999244153
20230106,18:30:00,1861.537,1863.265,1861.457,1861.895,0.359789991722209
20230106,18:45:00,1861.925,1862.645,1860.848,1862.198,0.247509995664586
20230106,19:00:00,1862.155,1863.355,1861.675,1862.995,0.172599995945347
20230106,19:15:00,1863.005,1864.725,1862.658,1864.165,0.275759997020941
20230106,19:30:00,1864.155,1867.348,1863.685,1867.105,0.747399991349084
20230106,19:45:00,1867.085,1869.367,1867.008,1868.548,0.740919986710651
20230106,20:00:00,1868.555,1869.625,1868.207,1868.748,0.368309993718867
20230106,20:15:00,1868.748,1869.298,1868.017,1868.148,0.671569990678108
20230106,20:30:00,1868.148,1869.765,1868.097,1869.245,0.229529995893245
20230106,20:45:00,1869.245,1869.448,1867.875,1868.728,0.597739989083493
20230106,21:00:00,1868.728,1869.205,1867.948,1868.135,0.372649998942506
20230106,21:15:00,1868.145,1868.658,1867.678,1868.468,0.435830000933493
20230106,21:30:00,1868.435,1868.435,1866.738,1867.648,0.222259998350637
20230106,21:45:00,1867.585,1867.648,1865.725,1866.715,0.239429997760453
20230106,22:00:00,1866.798,1867.198,1866.148,1866.348,0.189940000404022
20230106,22:15:00,1866.348,1866.358,1865.608,1865.975,0.0984499996702652
